maT,meT,miT
30.04285714285713,24.648979591836728,20.346938775510203
31.224489795918366,24.753061224489798,19.087755102040816
31.753061224489795,25.224489795918366,19.820408163265306
29.134693877551022,24.236734693877548,20.251020408163257
29.785714285714278,24.20612244897959,19.92244897959184
30.96938775510205,24.80000000000001,20.191836734693872
31.224489795918366,25.02244897959184,20.2
29.489795918367356,24.595918367346943,20.84897959183674
31.706122448979595,26.334693877551018,22.040816326530617
32.29795918367347,27.195918367346938,23.032653061224494
25.548979591836737,23.016326530612243,21.257142857142863
26.334693877551015,23.410204081632656,20.569387755102042
27.757142857142846,24.275510204081638,21.732653061224493
28.624489795918365,24.118367346938776,20.95510204081633
30.083673469387755,24.930612244897958,20.685714285714283
30.7265306122449,26.048979591836726,22.234693877551017
30.736734693877555,26.80816326530612,22.989795918367346
29.638775510204084,26.767346938775514,24.32244897959183
30.063265306122453,26.636734693877557,24.006122448979585
28.951020408163263,26.040816326530603,23.96530612244897
28.495918367346942,25.187755102040814,22.96938775510204
27.33469387755102,23.914285714285715,21.610204081632656
26.10408163265306,22.714285714285715,20.214285714285708
27.130612244897957,22.96122448979592,19.789795918367346
25.734693877551024,22.902040816326522,20.42653061224489
26.557142857142857,23.18163265306122,20.971428571428575
27.304081632653066,23.140816326530608,19.497959183673466
26.032653061224487,22.620408163265303,19.983673469387757
27.11020408163265,23.175510204081636,20.199999999999996
29.155102040816335,24.095918367346936,19.74897959183673
27.093877551020405,23.318367346938775,20.58367346938776
28.114285714285717,23.767346938775503,20.263265306122452
28.730612244897962,24.446938775510205,20.481632653061222
27.748979591836736,24.040816326530614,20.873469387755108
25.518367346938774,22.842857142857138,20.76938775510204
26.379591836734694,23.187755102040807,20.85714285714286
28.746938775510205,24.357142857142854,20.687755102040814
28.818367346938775,24.508163265306116,21.444897959183674
29.357142857142858,25.06938775510204,21.375510204081635
29.128571428571426,25.22653061224489,22.351020408163258
26.76326530612244,24.428571428571427,22.628571428571423
28.98571428571429,25.600000000000005,23.114285714285714
29.438775510204078,25.820408163265313,22.955102040816325
30.15714285714286,26.21428571428572,23.832653061224487
31.44285714285714,26.802040816326542,23.202040816326534
31.344897959183662,27.530612244897956,23.928571428571427
29.79591836734693,26.744897959183675,24.39591836734694
31.493877551020397,27.236734693877544,23.9530612244898
29.19183673469388,26.140816326530615,24.204081632653065
28.669387755102044,25.628571428571426,23.463265306122445
29.079591836734696,25.944897959183674,23.44897959183674
30.20612244897959,26.63469387755102,23.56734693877552
29.185714285714283,25.644897959183673,23.402040816326526
28.704081632653057,25.373469387755105,22.99183673469388
29.410204081632646,25.732653061224493,23.01428571428572
29.116326530612245,26.14285714285714,24.012244897959185
27.722448979591828,24.65306122448979,22.46122448979591
28.03673469387755,24.4408163265306,22.18367346938775
27.75714285714286,24.406122448979595,22.03061224489795
29.43469387755102,24.820408163265313,21.102040816326532
30.177551020408163,24.957142857142856,20.342857142857138
29.395918367346937,24.065306122448984,19.838775510204087
29.787755102040823,24.936734693877547,20.767346938775507
27.312244897959193,24.346938775510203,22.065306122448984
28.31836734693878,24.269387755102045,21.375510204081635
28.477551020408164,23.563265306122446,19.802040816326524
28.336734693877553,23.267346938775514,18.91428571428571
26.922448979591834,22.253061224489798,19.102040816326532
28.569387755102046,22.65510204081633,18.240816326530616
28.68979591836734,22.871428571428574,18.275510204081627
28.240816326530613,22.702040816326523,18.51020408163265
28.210204081632657,22.697959183673472,18.351020408163272
23.946938775510212,21.357142857142858,18.93877551020408
23.291836734693877,20.86530612244898,18.785714285714285
27.871428571428563,22.65714285714286,18.099999999999998
27.142857142857142,22.153061224489797,18.802040816326535
26.795918367346935,22.248979591836726,18.585714285714285
27.269387755102045,22.312244897959186,17.965306122448983
27.167346938775506,22.346938775510203,17.83265306122449
27.56938775510204,23.29387755102041,19.493877551020415
24.6265306122449,21.895918367346937,20.0
26.040816326530603,22.15714285714286,19.255102040816325
26.051020408163264,21.53469387755102,17.548979591836734
25.946938775510198,21.671428571428574,16.906122448979588
27.406122448979588,23.142857142857142,19.47551020408163
29.044897959183675,23.614285714285717,19.489795918367346
26.506122448979593,22.346938775510203,19.028571428571432
28.648979591836728,23.697959183673472,19.869387755102036
28.873469387755097,23.924489795918376,20.281632653061223
29.91632653061224,24.530612244897956,20.19591836734694
30.39183673469388,24.979591836734695,20.302040816326528
29.35102040816326,24.9795918367347,20.963265306122445
31.03061224489796,26.28571428571427,22.732653061224482
28.4795918367347,25.240816326530613,23.457142857142863
29.334693877551015,25.436734693877554,22.761224489795914
29.197959183673476,25.210204081632654,22.489795918367346
31.320408163265306,26.575510204081635,23.010204081632658
30.86938775510204,26.453061224489794,22.751020408163264
27.804081632653055,25.244897959183678,23.402040816326537
26.710204081632646,24.453061224489787,23.075510204081635
27.373469387755097,24.759183673469387,22.63469387755102
28.367346938775515,25.304081632653055,23.444897959183667
27.65510204081633,25.485714285714277,23.504081632653058
28.53469387755101,25.5,23.236734693877544
27.444897959183674,24.218367346938777,21.959183673469397
26.510204081632654,22.685714285714283,20.216326530612243
25.49183673469388,22.477551020408164,19.769387755102038
30.077551020408166,24.857142857142858,20.818367346938775
30.046938775510206,25.497959183673466,21.3734693877551
30.457142857142863,26.404081632653064,22.981632653061222
30.602040816326518,26.61836734693878,23.836734693877546
31.07755102040816,26.683673469387756,23.636734693877553
32.142857142857146,27.093877551020412,22.791836734693874
32.56530612244898,26.551020408163264,22.579591836734693
31.357142857142847,26.202040816326534,22.067346938775504
31.083673469387744,25.73061224489796,21.1530612244898
30.6530612244898,25.530612244897963,21.271428571428576
30.03061224489796,25.269387755102045,21.202040816326537
30.48571428571429,25.512244897959185,21.27755102040816
32.11428571428572,26.06734693877552,20.751020408163264
28.999999999999986,24.7265306122449,21.761224489795918
29.602040816326525,24.755102040816322,21.283673469387757
28.859183673469385,24.71836734693878,21.72244897959184
27.9265306122449,24.102040816326543,21.544897959183675
25.53673469387756,22.26530612244898,19.61020408163265
26.853061224489796,22.702040816326527,19.448979591836732
28.412244897959184,23.27755102040816,19.540816326530607
26.077551020408166,22.340816326530618,19.061224489795926
23.624489795918365,20.897959183673468,18.708163265306126
23.502040816326527,21.232653061224486,19.40204081632653
28.516326530612243,23.340816326530604,19.636734693877553
28.03469387755102,23.467346938775513,19.76530612244898
25.765306122448976,22.763265306122445,20.920408163265304
26.430612244897954,22.49591836734694,19.955102040816318
29.024489795918367,24.62244897959184,21.067346938775504
31.463265306122455,26.189795918367352,21.959183673469397
31.938775510204092,26.33469387755102,21.853061224489796
32.238775510204086,25.806122448979586,21.271428571428572
31.0734693877551,25.20408163265306,20.528571428571425
31.802040816326535,25.771428571428572,21.193877551020407
29.065306122448984,24.253061224489798,20.667346938775513
28.765306122448976,23.581632653061224,19.432653061224492
30.157142857142855,24.197959183673476,19.373469387755105
29.491836734693877,24.548979591836734,19.651020408163266
28.92653061224489,24.808163265306124,21.7061224489796
29.612244897959187,25.47142857142858,21.134693877551015
30.832653061224494,26.0,22.66938775510205
27.27959183673469,24.475510204081626,22.2265306122449
28.7734693877551,25.251020408163264,22.634693877551022
29.651020408163266,25.836734693877542,23.055102040816333
31.56122448979593,26.797959183673466,23.257142857142856
32.00000000000001,27.240816326530606,23.52857142857142
31.475510204081626,26.695918367346938,24.08571428571428
32.23061224489797,27.506122448979585,24.112244897959194
31.83877551020409,27.936734693877554,24.442857142857143
30.463265306122445,27.020408163265298,24.151020408163273
27.618367346938776,23.363265306122447,21.085714285714293
30.09183673469388,24.620408163265306,20.644897959183673
30.0204081632653,24.589795918367347,20.72653061224489
30.297959183673477,24.848979591836734,20.644897959183673
31.148979591836724,25.514285714285723,20.838775510204076
31.489795918367356,26.351020408163265,22.312244897959186
32.14081632653061,27.424489795918372,23.86734693877552
29.38979591836734,25.008163265306123,22.210204081632654
28.66938775510204,23.744897959183675,20.397959183673468
30.38163265306122,24.416326530612242,19.508163265306116
30.406122448979595,24.91428571428573,20.27346938775511
28.538775510204076,24.734693877551024,21.467346938775513
26.59591836734694,23.744897959183668,21.859183673469385
30.51224489795918,25.6265306122449,22.512244897959192
29.55510204081632,25.379591836734686,22.842857142857138
30.40408163265306,25.50408163265306,22.659183673469386
31.269387755102052,25.622448979591834,22.5938775510204
31.526530612244898,26.2265306122449,22.22040816326531
32.29795918367347,26.918367346938776,22.687755102040814
32.68571428571429,27.181632653061225,22.881632653061224
33.19387755102041,27.28571428571428,22.687755102040818
32.0734693877551,26.700000000000003,22.673469387755105
32.01428571428571,26.70408163265307,22.261224489795925
32.481632653061226,26.844897959183665,22.157142857142855
30.659183673469386,25.97755102040817,23.22040816326531
31.257142857142846,26.522448979591836,23.355102040816327
30.938775510204078,26.297959183673473,23.271428571428576
28.512244897959178,25.01428571428571,22.648979591836735
25.508163265306123,23.365306122448978,21.751020408163264
28.26938775510204,24.024489795918374,20.591836734693878
29.642857142857128,24.697959183673465,20.61836734693877
30.744897959183668,24.60408163265306,19.212244897959184
26.785714285714285,23.759183673469394,21.677551020408156
26.130612244897957,23.097959183673467,21.289795918367343
25.228571428571424,23.324489795918367,21.2795918367347
29.199999999999996,25.336734693877553,23.010204081632654
31.48979591836734,26.340816326530614,22.795918367346943
31.7142857142857,26.49183673469388,22.689795918367352
31.667346938775513,26.9,22.5265306122449
27.92653061224489,25.773469387755096,23.71224489795918
28.814285714285717,24.12448979591837,20.981632653061233
31.377551020408166,26.697959183673465,22.71836734693878
30.45510204081633,26.18163265306122,23.14081632653062
31.667346938775516,26.39591836734694,22.03673469387755
29.693877551020417,25.114285714285714,21.893877551020417
28.279591836734696,23.577551020408162,19.918367346938787
29.43061224489796,23.591836734693874,18.82244897959184
30.244897959183675,24.367346938775515,19.28979591836736
30.38775510204082,24.481632653061233,19.473469387755106
28.442857142857154,23.538775510204083,18.991836734693884
28.216326530612253,24.74897959183674,22.08367346938776
27.253061224489798,23.91020408163266,21.424489795918376
29.224489795918362,24.644897959183673,20.877551020408163
28.289795918367346,24.599999999999994,21.906122448979602
28.459183673469393,24.532653061224487,21.928571428571438
26.928571428571427,23.10408163265306,20.889795918367355
29.1265306122449,23.820408163265306,19.551020408163264
29.406122448979588,23.665306122448982,18.557142857142864
29.518367346938774,24.05714285714286,19.208163265306123
30.406122448979595,25.640816326530615,21.77346938775511
29.861224489795916,26.18979591836734,23.53877551020408
31.65714285714287,27.530612244897956,23.93061224489796
31.867346938775523,27.39591836734693,24.191836734693883
31.80204081632654,27.16122448979591,23.563265306122453
33.00204081632655,27.191836734693865,23.332653061224494
32.787755102040826,27.167346938775506,22.993877551020418
31.853061224489803,26.8673469387755,23.457142857142863
31.775510204081634,27.171428571428567,23.595918367346943
31.557142857142864,27.41428571428573,24.114285714285717
30.861224489795923,26.504081632653065,23.753061224489798
31.900000000000006,27.26122448979592,23.97551020408164
32.787755102040826,27.44285714285715,24.3061224489796
33.09387755102041,27.971428571428568,23.842857142857152
33.83673469387756,28.25918367346938,24.17959183673471
33.928571428571445,28.11020408163265,24.142857142857142
30.34693877551021,25.895918367346937,23.010204081632658
32.736734693877565,26.965306122448975,22.471428571428575
30.628571428571437,26.075510204081624,23.520408163265316
31.728571428571435,26.844897959183665,23.710204081632654
29.936734693877547,25.038775510204083,21.255102040816325
29.16122448979592,24.359183673469392,20.404081632653075
26.202040816326534,23.234693877551024,20.62448979591838
26.2204081632653,22.867346938775505,20.2265306122449
27.24489795918368,23.700000000000003,20.81020408163266
29.259183673469387,25.028571428571436,21.99795918367348
29.50000000000001,25.369387755102036,22.628571428571426
33.112244897959194,27.055102040816323,22.50408163265306
32.651020408163276,27.25102040816327,22.712244897959184
31.608163265306118,26.6326530612245,22.322448979591837
30.76530612244899,25.977551020408175,21.81632653061225
31.755102040816325,26.161224489795917,21.463265306122455
31.79183673469388,26.140816326530615,21.55918367346939
31.265306122448983,25.7530612244898,21.679591836734698
30.985714285714295,25.014285714285705,20.128571428571426
31.32653061224491,24.78775510204081,19.263265306122456
29.11020408163266,23.546938775510203,19.628571428571433
30.367346938775512,23.828571428571436,18.746938775510213
29.932653061224496,23.665306122448975,18.589795918367347
29.39591836734694,23.130612244897957,17.81020408163265
27.61224489795918,22.51428571428571,18.0530612244898
27.13061224489796,21.579591836734693,17.63265306122449
28.677551020408163,22.0061224489796,15.89591836734694
25.3,22.230612244897962,19.979591836734702
27.387755102040813,23.23673469387756,20.318367346938782
30.195918367346938,24.775510204081634,20.506122448979596
30.64897959183674,25.64285714285714,21.07551020408164
24.99591836734694,22.846938775510203,21.38979591836735
24.07755102040818,21.589795918367354,19.916326530612242
27.083673469387758,22.755102040816336,19.44489795918368
24.120408163265317,20.95714285714286,18.759183673469398
26.271428571428572,22.275510204081634,19.077551020408166
28.26938775510203,23.324489795918364,19.936734693877554
27.32653061224491,22.763265306122452,18.708163265306133
29.418367346938776,24.540816326530614,20.00816326530613
29.21428571428572,24.575510204081638,20.908163265306126
26.673469387755112,24.295918367346943,22.493877551020407
30.748979591836736,25.959183673469393,22.75510204081634
30.56734693877552,25.54489795918367,21.77346938775511
28.65306122448981,23.78163265306122,20.024489795918374
27.873469387755105,23.455102040816325,19.3795918367347
24.744897959183675,21.899999999999995,20.210204081632664
29.08775510204082,24.13877551020408,19.74489795918368
28.408163265306133,24.35918367346938,21.506122448979596
26.151020408163266,23.44897959183673,21.60408163265307
27.104081632653063,23.820408163265306,21.51020408163266
30.87755102040818,25.43469387755101,21.283673469387764
32.3061224489796,26.26326530612244,21.37346938775511
28.218367346938777,25.295918367346935,22.92448979591838
31.814285714285724,27.397959183673468,23.96326530612246
30.72040816326531,26.29183673469388,22.726530612244897
31.01836734693879,26.19183673469388,22.359183673469396
31.54285714285715,26.916326530612256,23.685714285714294
31.720408163265304,27.38163265306123,23.863265306122457
31.089795918367358,27.06122448979592,23.930612244897958
31.357142857142858,26.763265306122452,23.351020408163276
31.546938775510213,26.744897959183668,23.402040816326533
30.920408163265314,26.71224489795919,23.12448979591838
31.16734693877552,27.385714285714286,24.67142857142858
27.177551020408163,23.826530612244902,21.565306122448984
24.563265306122453,22.944897959183677,21.47755102040816
26.465306122448983,23.471428571428575,21.6795918367347
26.246938775510213,23.110204081632645,21.085714285714296
24.34897959183674,21.465306122448975,19.63061224489797
23.520408163265305,20.844897959183676,19.042857142857144
22.569387755102046,20.391836734693882,18.7061224489796
24.67551020408164,21.322448979591837,19.046938775510213
23.76530612244899,21.165306122448982,19.59183673469388
24.736734693877548,21.679591836734698,19.532653061224494
24.634693877551033,22.040816326530607,20.030612244897963
27.291836734693877,23.37551020408163,20.94489795918368
29.202040816326527,24.218367346938773,20.8795918367347
26.959183673469393,23.044897959183675,19.908163265306126
27.110204081632656,22.391836734693875,18.557142857142864
27.29591836734693,22.348979591836738,18.265306122448983
25.832653061224484,22.489795918367353,19.504081632653072
28.010204081632654,24.220408163265304,21.45714285714287
30.275510204081634,24.946938775510212,21.14897959183674
29.444897959183674,24.659183673469393,21.03877551020409
29.091836734693878,25.1469387755102,22.08775510204082
29.57755102040816,25.55918367346939,22.912244897959184
31.0265306122449,25.904081632653057,22.46530612244899
31.995918367346945,26.6469387755102,22.67142857142859
27.78163265306122,25.03469387755101,22.822448979591837
24.728571428571435,22.477551020408164,20.4326530612245
26.43877551020408,21.497959183673476,18.606122448979594
27.84285714285714,22.469387755102044,17.702040816326527
23.457142857142863,20.365306122448978,18.11224489795919
23.304081632653073,20.324489795918367,17.763265306122452
26.10408163265307,21.900000000000002,18.56938775510205
23.914285714285718,21.648979591836735,19.828571428571433
24.64897959183674,21.78979591836734,19.54489795918368
25.318367346938775,22.393877551020402,19.653061224489804
25.493877551020418,23.034693877551025,21.100000000000005
25.614285714285717,22.736734693877555,20.624489795918375
26.43469387755102,22.606122448979594,19.710204081632654
23.889795918367355,21.487755102040822,19.5795918367347
23.797959183673473,20.687755102040814,17.98163265306123
26.026530612244898,21.1,17.026530612244898
26.736734693877562,21.946938775510205,18.093877551020416
27.31836734693878,22.102040816326525,17.855102040816327
24.961224489795917,21.393877551020413,18.508163265306127
24.1265306122449,21.15510204081633,18.88979591836735
26.910204081632653,22.926530612244896,19.730612244897966
28.09183673469388,23.432653061224496,19.924489795918372
28.60816326530612,24.25714285714285,20.920408163265314
25.167346938775513,23.157142857142855,21.44489795918368
28.00816326530612,24.04285714285714,21.18775510204082
28.944897959183663,24.238775510204075,20.532653061224494
28.0,23.877551020408166,21.420408163265307
27.265306122448983,23.440816326530616,20.9795918367347
25.820408163265313,22.263265306122445,19.861224489795923
26.646938775510204,22.93061224489796,19.983673469387757
28.09591836734694,23.951020408163266,21.522448979591836
29.330612244897956,24.334693877551032,20.410204081632656
29.289795918367354,24.414285714285704,21.102040816326532
29.628571428571426,24.808163265306117,21.37346938775511
30.16122448979592,25.714285714285715,21.83469387755102
30.37346938775511,26.56530612244898,23.493877551020415
31.465306122448997,26.65306122448979,23.630612244897964
30.66938775510205,25.773469387755103,22.634693877551033
30.673469387755105,25.17755102040816,21.8265306122449
26.35714285714286,22.614285714285714,20.171428571428574
30.012244897959192,24.15918367346938,19.336734693877556
30.265306122448983,24.671428571428567,19.99795918367348
29.948979591836743,24.68979591836733,20.695918367346938
26.353061224489796,22.973469387755106,20.665306122448985
29.059183673469384,23.444897959183667,19.448979591836746
27.077551020408162,21.86122448979592,18.032653061224494
28.66326530612244,22.824489795918364,17.642857142857146
28.59591836734693,23.212244897959184,17.80816326530612
24.824489795918364,22.06938775510204,19.859183673469392
24.4061224489796,21.7265306122449,19.814285714285724
22.7530612244898,21.063265306122446,19.820408163265306
26.38979591836735,23.163265306122447,20.446938775510205
30.106122448979598,25.467346938775503,22.304081632653066
30.959183673469393,26.630612244897957,23.536734693877555
32.17142857142858,27.387755102040817,23.98775510204083
29.451020408163266,25.979591836734695,23.40408163265306
29.03673469387756,25.414285714285718,22.755102040816332
28.406122448979595,24.532653061224497,21.90408163265307
27.289795918367343,23.767346938775507,21.128571428571433
25.01428571428572,22.467346938775513,20.769387755102045
27.736734693877548,23.78571428571428,20.844897959183683
27.008163265306123,22.467346938775517,19.58979591836735
23.06122448979592,20.442857142857143,18.5591836734694
23.23061224489797,20.348979591836734,18.222448979591842
27.079591836734696,23.30408163265306,20.253061224489795
25.342857142857152,22.93265306122448,20.928571428571438
27.840816326530607,23.938775510204078,21.263265306122456
25.01632653061224,22.49591836734694,20.27551020408164
27.69183673469389,23.406122448979588,19.902040816326533
29.10408163265306,24.889795918367344,21.0265306122449
24.997959183673473,22.53673469387755,20.536734693877552
25.353061224489796,22.11020408163265,20.0
28.297959183673466,23.038775510204065,19.314285714285717
28.879591836734694,23.2938775510204,19.1061224489796
26.34897959183674,22.630612244897957,19.746938775510213
27.428571428571427,24.067346938775504,21.36122448979593
26.853061224489796,23.542857142857144,21.542857142857144
26.081632653061224,22.83877551020408,20.624489795918375
26.475510204081637,23.606122448979587,21.597959183673474
27.840816326530618,24.8265306122449,22.612244897959187
26.863265306122457,24.432653061224492,22.416326530612245
30.259183673469387,26.240816326530613,22.8326530612245
30.895918367346944,27.20408163265305,24.10408163265307
30.824489795918367,27.195918367346938,24.21224489795919
32.500000000000014,27.78775510204083,24.412244897959184
33.24897959183675,27.99591836734694,24.061224489795915
33.99795918367349,28.199999999999996,23.634693877551022
32.95306122448981,27.481632653061226,22.88979591836735
30.936734693877558,26.18367346938775,22.644897959183677
30.989795918367356,26.359183673469392,22.724489795918373
31.587755102040816,27.087755102040816,23.50000000000001
33.22448979591838,27.885714285714286,23.608163265306132
33.730612244897976,27.930612244897954,23.355102040816327
34.024489795918385,28.026530612244905,23.20408163265308
34.49795918367348,28.208163265306133,23.353061224489803
32.41020408163266,27.46122448979592,23.471428571428575
32.9857142857143,27.120408163265303,22.642857142857146
32.00204081632654,26.926530612244896,23.432653061224496
32.74693877551021,27.138775510204077,23.659183673469396
31.51632653061224,26.548979591836734,23.39591836734695
32.84081632653062,27.461224489795907,23.330612244897974
33.35714285714287,27.832653061224487,23.402040816326533
33.15918367346941,27.71224489795918,23.446938775510215
33.09387755102043,27.585714285714285,24.020408163265305
33.60000000000001,27.420408163265314,23.2530612244898
33.42448979591838,27.334693877551015,22.33877551020409
33.50204081632654,27.210204081632654,21.704081632653065
33.2326530612245,27.481632653061222,22.47142857142858
30.80204081632654,26.046938775510213,23.25102040816327
29.689795918367352,25.091836734693878,21.89591836734695
29.075510204081638,24.885714285714283,22.142857142857146
30.408163265306133,25.820408163265306,22.73061224489797
25.975510204081637,23.714285714285715,21.94081632653062
25.97755102040817,22.797959183673473,20.60816326530613
25.791836734693877,22.108163265306118,19.626530612244906
26.320408163265302,22.657142857142855,19.82244897959184
23.144897959183677,20.806122448979586,19.279591836734703
24.34693877551021,21.16530612244898,18.90204081632654
27.779591836734685,22.810204081632648,19.24285714285715
28.47755102040817,23.393877551020413,19.579591836734703
26.175510204081633,22.614285714285717,20.3061224489796
28.663265306122454,23.667346938775516,19.985714285714298
28.255102040816332,23.29387755102041,19.353061224489803
30.336734693877556,24.542857142857144,19.400000000000006
28.612244897959183,24.610204081632656,21.473469387755106
29.863265306122447,24.246938775510205,18.579591836734693
25.82857142857144,23.287755102040816,21.424489795918372
27.548979591836737,24.41836734693878,21.98775510204082
25.567346938775508,23.085714285714293,21.144897959183677
27.777551020408172,23.773469387755096,20.66734693877551
26.31632653061224,22.975510204081637,20.72857142857143
29.0,23.965306122448993,19.953061224489804
26.677551020408163,22.953061224489787,20.318367346938786
26.918367346938776,23.304081632653062,20.214285714285726
24.667346938775516,22.491836734693877,20.983673469387764
25.985714285714298,22.818367346938782,20.46122448979593
22.86530612244899,20.4,19.046938775510206
26.775510204081627,22.318367346938775,18.74081632653062
27.22857142857142,22.938775510204092,20.20204081632654
29.320408163265302,24.33673469387756,20.426530612244907
30.18571428571428,25.342857142857145,21.451020408163274
29.824489795918367,25.746938775510216,22.771428571428576
29.70204081632652,25.70204081632654,22.614285714285717
31.869387755102053,26.8795918367347,22.926530612244903
32.06326530612247,26.84489795918367,22.783673469387764
32.40816326530613,27.124489795918365,22.82653061224491
32.81428571428573,27.273469387755103,23.010204081632658
33.2591836734694,27.491836734693877,22.759183673469384
32.29795918367348,27.467346938775503,23.804081632653062
31.5,26.844897959183683,23.46530612244898
31.048979591836744,26.314285714285703,22.695918367346952
31.17755102040817,26.0795918367347,22.506122448979596
31.19183673469388,26.56122448979592,22.791836734693877
27.479591836734702,24.7265306122449,22.751020408163278
30.038775510204083,25.571428571428577,22.114285714285714
31.057142857142864,25.985714285714295,22.004081632653058
31.55714285714286,26.53469387755101,22.432653061224496
29.348979591836738,25.61020408163264,23.09183673469388
29.806122448979586,25.838775510204083,23.261224489795925
29.4795918367347,26.059183673469384,23.936734693877558
32.76530612244899,27.808163265306124,23.702040816326537
33.459183673469404,27.897959183673468,23.446938775510212
32.98163265306124,27.071428571428573,22.973469387755106
30.63469387755103,26.087755102040816,23.012244897959192
30.0204081632653,26.261224489795918,23.697959183673476
30.665306122448982,26.934693877551023,24.32448979591838
29.587755102040823,25.83469387755102,23.673469387755105
28.46530612244899,25.61632653061224,23.842857142857152
30.93673469387757,27.075510204081628,24.222448979591835
32.28979591836736,27.90408163265306,24.314285714285713
32.53469387755103,28.010204081632647,24.567346938775515
31.459183673469393,27.114285714285717,24.13061224489797
32.904081632653075,27.526530612244894,23.379591836734697
32.25714285714287,26.957142857142856,23.469387755102044
31.08163265306123,25.467346938775513,22.530612244897963
27.177551020408178,23.361224489795923,21.051020408163275
25.116326530612245,22.099999999999998,19.887755102040824
27.785714285714292,23.38979591836735,20.281632653061234
25.17755102040817,22.134693877551022,20.04081632653062
27.742857142857144,22.655102040816324,18.330612244897964
25.03061224489796,21.16122448979592,17.753061224489795
24.93877551020408,21.679591836734694,19.261224489795925
27.181632653061236,22.297959183673466,18.416326530612242
28.467346938775517,22.942857142857143,18.78163265306123
28.593877551020405,22.908163265306122,18.467346938775517
29.48367346938776,23.616326530612245,18.86530612244899
26.614285714285707,22.863265306122447,19.76122448979592
30.367346938775505,24.28571428571428,19.26122448979592
24.54285714285715,22.144897959183673,20.489795918367346
26.187755102040818,22.187755102040818,19.840816326530618
27.02448979591836,22.55714285714285,19.297959183673473
23.21836734693878,21.408163265306122,20.036734693877555
24.59183673469388,21.165306122448985,18.891836734693875
22.793877551020415,20.21632653061225,18.21836734693878
26.473469387755102,22.19183673469388,19.136734693877557
26.736734693877548,23.261224489795914,20.110204081632663
26.910204081632642,23.6734693877551,21.355102040816334
24.95510204081633,22.61428571428572,20.995918367346945
26.99591836734694,23.793877551020405,21.120408163265314
28.571428571428573,25.171428571428567,22.746938775510216
30.779591836734703,26.728571428571435,23.873469387755105
31.52244897959185,26.6265306122449,23.357142857142858
29.577551020408162,25.585714285714285,23.032653061224494
26.289795918367354,22.73469387755101,20.748979591836743
23.295918367346943,21.200000000000003,19.781632653061234
22.889795918367344,21.232653061224486,19.93469387755103
23.520408163265305,20.80204081632653,18.98163265306123
22.43061224489796,20.075510204081635,18.710204081632668
25.797959183673466,21.842857142857145,18.916326530612253
28.804081632653066,23.591836734693878,19.622448979591837
25.71836734693878,21.7,18.49387755102041
24.865306122448985,21.783673469387757,19.30000000000001
28.855102040816327,23.614285714285707,19.789795918367354
24.781632653061223,22.17755102040816,20.53469387755103
27.979591836734702,24.128571428571433,20.81224489795919
28.408163265306133,24.859183673469396,22.56530612244898
29.357142857142872,25.575510204081628,22.948979591836743
31.697959183673472,26.916326530612256,23.400000000000002
31.89183673469389,27.130612244897957,23.302040816326528
32.2857142857143,27.224489795918366,22.916326530612256
32.744897959183675,27.50816326530613,23.159183673469396
33.61428571428573,27.871428571428567,23.25102040816327
33.96530612244899,27.824489795918364,23.240816326530613
33.50816326530613,27.475510204081633,22.838775510204094
33.0918367346939,27.43469387755102,23.14489795918368
33.47755102040818,27.622448979591837,23.093877551020405
34.3591836734694,28.024489795918367,23.197959183673476
34.055102040816344,27.93469387755101,23.179591836734698
33.76122448979593,27.916326530612242,23.38367346938776
32.400000000000006,27.136734693877543,23.224489795918362
32.94693877551022,27.228571428571424,23.095918367346943
33.397959183673485,27.763265306122452,23.577551020408173
33.69591836734696,28.193877551020414,23.975510204081637
34.081632653061234,28.4408163265306,24.259183673469398
33.324489795918375,28.134693877551015,24.51428571428572
31.65510204081633,26.94285714285714,23.406122448979588
28.66122448979592,25.34489795918367,22.57346938775511
26.471428571428564,22.855102040816327,20.35714285714286
27.29183673469388,23.56938775510204,20.546938775510206
31.1265306122449,26.00408163265306,22.679591836734694
30.024489795918367,25.94081632653061,23.465306122448983
30.812244897959186,26.077551020408166,23.33877551020409
31.830612244897974,26.208163265306123,23.030612244897963
30.30816326530612,25.32653061224491,22.61428571428572
31.104081632653056,26.25102040816327,22.8795918367347
27.76530612244898,24.79591836734693,22.589795918367347
31.087755102040823,25.946938775510205,22.21020408163266
29.563265306122453,24.669387755102036,21.128571428571437
27.0530612244898,23.65510204081633,21.110204081632656
28.634693877551022,23.959183673469383,20.495918367346945
22.497959183673476,20.614285714285714,19.47346938775511
24.6,21.824489795918375,19.95714285714287
27.432653061224492,23.275510204081634,20.57755102040817
25.383673469387762,21.746938775510202,19.536734693877555
27.27755102040816,22.875510204081635,19.253061224489805
27.336734693877546,23.071428571428573,19.47346938775511
28.906122448979595,23.95714285714285,20.228571428571435
27.593877551020412,23.544897959183675,20.80000000000001
25.514285714285723,22.23469387755103,19.80816326530613
23.818367346938775,21.312244897959182,19.387755102040824
24.142857142857157,21.261224489795918,19.23469387755103
28.644897959183673,23.585714285714285,19.846938775510214
26.581632653061224,22.889795918367344,20.079591836734703
26.31428571428572,22.659183673469386,20.1591836734694
28.0265306122449,22.912244897959194,18.38163265306123
23.142857142857153,20.657142857142855,18.83673469387756
26.683673469387756,22.420408163265304,19.473469387755106
