SO2 CO O3 NO2 PM10 PM2.5 T2 precip ws wd humid cl 
0.005000 0.900000 0.002000 0.033000 36.000000 -999.000000 5.100000 -999.000000 1.100000 340.000000 98.000000 10.000000 
0.006000 0.900000 0.002000 0.037000 45.000000 -999.000000 5.100000 -999.000000 0.100000 0.000000 98.000000 10.000000 
0.005000 0.900000 0.003000 0.036000 53.000000 -999.000000 5.100000 -999.000000 0.400000 0.000000 98.000000 10.000000 
0.005000 0.900000 0.004000 0.036000 59.000000 -999.000000 5.000000 -999.000000 0.900000 230.000000 98.000000 10.000000 
0.005000 1.000000 0.009000 0.035000 63.000000 -999.000000 5.400000 -999.000000 1.000000 200.000000 98.000000 10.000000 
0.005000 0.800000 0.027000 0.017000 49.000000 -999.000000 5.700000 -999.000000 1.800000 360.000000 98.000000 10.000000 
0.005000 0.600000 0.031000 0.022000 37.000000 -999.000000 6.100000 -999.000000 0.900000 290.000000 98.000000 10.000000 
0.014000 0.600000 0.040000 0.031000 38.000000 -999.000000 6.500000 -999.000000 0.800000 320.000000 98.000000 10.000000 
0.038000 0.700000 0.041000 0.040000 50.000000 -999.000000 6.700000 -999.000000 1.200000 340.000000 98.000000 10.000000 
0.032000 0.700000 0.017000 0.046000 69.000000 -999.000000 7.600000 -999.000000 0.300000 0.000000 98.000000 10.000000 
0.021000 0.600000 0.011000 0.045000 64.000000 -999.000000 7.600000 -999.000000 0.700000 290.000000 98.000000 7.000000 
0.022000 0.700000 0.004000 0.060000 58.000000 -999.000000 6.100000 -999.000000 2.000000 340.000000 98.000000 10.000000 
0.017000 0.900000 0.003000 0.066000 72.000000 -999.000000 5.800000 -999.000000 2.100000 340.000000 98.000000 10.000000 
0.013000 1.000000 0.003000 0.071000 72.000000 -999.000000 5.600000 -999.000000 1.400000 20.000000 98.000000 -999.000000 
0.010000 1.300000 0.003000 0.069000 83.000000 -999.000000 5.800000 -999.000000 0.900000 320.000000 98.000000 -999.000000 
0.009000 1.400000 0.003000 0.067000 82.000000 -999.000000 5.600000 -999.000000 2.500000 340.000000 98.000000 10.000000 
0.007000 1.300000 0.002000 0.057000 69.000000 -999.000000 5.400000 -999.000000 1.500000 340.000000 98.000000 -999.000000 
0.007000 1.300000 0.003000 0.055000 65.000000 -999.000000 5.200000 -999.000000 1.700000 360.000000 98.000000 -999.000000 
0.006000 1.500000 0.002000 0.049000 69.000000 -999.000000 4.800000 -999.000000 1.300000 360.000000 98.000000 10.000000 
0.005000 1.200000 0.002000 0.039000 64.000000 -999.000000 4.600000 -999.000000 1.400000 320.000000 98.000000 -999.000000 
0.004000 1.000000 0.003000 0.033000 59.000000 -999.000000 4.800000 -999.000000 1.900000 320.000000 98.000000 -999.000000 
0.004000 0.900000 0.002000 0.032000 51.000000 -999.000000 5.100000 -999.000000 3.900000 320.000000 98.000000 9.000000 
0.004000 0.900000 0.002000 0.034000 49.000000 -999.000000 4.500000 -999.000000 4.900000 340.000000 98.000000 9.000000 
0.004000 0.900000 0.002000 0.035000 54.000000 -999.000000 3.800000 -999.000000 5.100000 340.000000 98.000000 9.000000 
0.005000 1.000000 0.002000 0.040000 56.000000 -999.000000 3.200000 -999.000000 3.600000 360.000000 98.000000 8.000000 
0.007000 1.200000 0.002000 0.053000 69.000000 -999.000000 2.300000 -999.000000 4.700000 340.000000 98.000000 0.000000 
0.008000 1.500000 0.003000 0.063000 86.000000 -999.000000 1.900000 -999.000000 4.200000 340.000000 98.000000 7.000000 
0.009000 1.600000 0.003000 0.068000 111.000000 -999.000000 1.900000 -999.000000 5.100000 340.000000 98.000000 3.000000 
0.008000 1.800000 0.006000 0.063000 129.000000 -999.000000 2.300000 -999.000000 4.800000 340.000000 88.000000 4.000000 
0.007000 1.400000 0.029000 0.032000 120.000000 -999.000000 3.000000 -999.000000 4.200000 360.000000 66.000000 5.000000 
0.006000 1.000000 0.040000 0.021000 92.000000 -999.000000 3.300000 -999.000000 5.300000 340.000000 63.000000 6.000000 
0.005000 0.800000 0.038000 0.019000 98.000000 -999.000000 3.600000 -999.000000 4.800000 340.000000 56.000000 7.000000 
0.004000 0.600000 0.038000 0.019000 75.000000 -999.000000 4.200000 -999.000000 4.700000 340.000000 51.000000 5.000000 
0.004000 0.500000 0.039000 0.017000 62.000000 -999.000000 4.000000 -999.000000 4.800000 340.000000 55.000000 7.000000 
0.003000 0.400000 0.035000 0.020000 43.000000 -999.000000 3.500000 -999.000000 6.600000 340.000000 38.000000 7.000000 
0.004000 0.400000 0.031000 0.024000 42.000000 -999.000000 2.600000 -999.000000 5.300000 340.000000 44.000000 7.000000 
0.004000 0.500000 0.015000 0.042000 38.000000 -999.000000 1.800000 -999.000000 3.500000 360.000000 46.000000 3.000000 
0.005000 0.600000 0.005000 0.054000 49.000000 -999.000000 1.000000 -999.000000 4.700000 340.000000 56.000000 -999.000000 
0.004000 0.600000 0.012000 0.039000 51.000000 -999.000000 0.600000 -999.000000 3.300000 340.000000 64.000000 -999.000000 
0.005000 0.700000 0.003000 0.055000 32.000000 -999.000000 0.100000 -999.000000 5.000000 340.000000 63.000000 0.000000 
0.006000 0.900000 0.003000 0.056000 40.000000 -999.000000 -0.500000 -999.000000 5.100000 340.000000 53.000000 -999.000000 
0.005000 0.900000 0.003000 0.056000 36.000000 -999.000000 -0.900000 -999.000000 5.000000 360.000000 52.000000 -999.000000 
0.005000 0.800000 0.002000 0.050000 32.000000 -999.000000 -1.800000 -999.000000 4.000000 20.000000 62.000000 6.000000 
0.004000 0.700000 0.002000 0.045000 23.000000 -999.000000 -2.000000 -999.000000 4.600000 20.000000 62.000000 -999.000000 
0.003000 0.600000 0.006000 0.034000 23.000000 -999.000000 -2.200000 -999.000000 4.800000 20.000000 59.000000 -999.000000 
0.004000 0.500000 0.007000 0.031000 21.000000 -999.000000 -2.400000 -999.000000 5.200000 20.000000 57.000000 6.000000 
0.003000 0.500000 0.016000 0.021000 28.000000 -999.000000 -2.600000 -999.000000 4.500000 20.000000 59.000000 6.000000 
0.003000 0.400000 0.016000 0.021000 23.000000 -999.000000 -2.800000 -999.000000 4.200000 20.000000 54.000000 6.000000 
0.003000 0.400000 0.013000 0.025000 21.000000 -999.000000 -2.900000 -999.000000 4.700000 20.000000 45.000000 5.000000 
0.003000 0.400000 0.005000 0.035000 19.000000 -999.000000 -3.300000 -999.000000 5.600000 20.000000 42.000000 6.000000 
0.004000 0.500000 0.004000 0.039000 20.000000 -999.000000 -3.400000 -999.000000 6.000000 20.000000 39.000000 6.000000 
0.005000 0.600000 0.003000 0.043000 29.000000 -999.000000 -3.600000 -999.000000 4.800000 20.000000 39.000000 8.000000 
0.004000 0.500000 0.005000 0.038000 38.000000 -999.000000 -2.900000 -999.000000 3.700000 20.000000 37.000000 9.000000 
0.004000 0.500000 0.007000 0.036000 30.000000 -999.000000 -1.700000 -999.000000 4.200000 20.000000 31.000000 8.000000 
0.004000 0.500000 0.012000 0.038000 27.000000 -999.000000 -1.300000 -999.000000 4.400000 20.000000 32.000000 8.000000 
0.004000 0.400000 0.017000 0.033000 33.000000 -999.000000 -0.600000 -999.000000 4.300000 50.000000 32.000000 7.000000 
0.004000 0.500000 0.015000 0.031000 36.000000 -999.000000 -0.400000 -999.000000 4.700000 360.000000 35.000000 2.000000 
0.004000 0.400000 0.014000 0.030000 32.000000 -999.000000 -0.100000 -999.000000 3.500000 340.000000 38.000000 0.000000 
0.003000 0.400000 0.019000 0.025000 27.000000 -999.000000 -0.200000 -999.000000 2.900000 320.000000 42.000000 0.000000 
0.003000 0.400000 0.017000 0.027000 22.000000 -999.000000 -0.600000 -999.000000 3.500000 340.000000 44.000000 0.000000 
0.003000 0.300000 0.015000 0.029000 17.000000 -999.000000 -1.300000 -999.000000 3.600000 340.000000 49.000000 0.000000 
0.003000 0.300000 0.017000 0.024000 18.000000 -999.000000 -1.500000 -999.000000 2.600000 320.000000 50.000000 -999.000000 
0.003000 0.300000 0.014000 0.026000 17.000000 -999.000000 -1.600000 -999.000000 2.500000 340.000000 53.000000 -999.000000 
0.003000 0.300000 0.009000 0.031000 17.000000 -999.000000 -1.800000 -999.000000 3.300000 20.000000 54.000000 0.000000 
0.003000 0.300000 0.010000 0.028000 21.000000 -999.000000 -1.800000 -999.000000 3.100000 70.000000 51.000000 -999.000000 
0.003000 0.300000 0.013000 0.024000 24.000000 -999.000000 -2.200000 -999.000000 1.700000 20.000000 53.000000 -999.000000 
0.003000 0.300000 0.013000 0.023000 20.000000 -999.000000 -2.100000 -999.000000 1.800000 20.000000 56.000000 5.000000 
0.003000 0.300000 0.013000 0.022000 16.000000 -999.000000 -2.100000 -999.000000 0.700000 360.000000 58.000000 -999.000000 
0.003000 0.300000 0.011000 0.025000 18.000000 -999.000000 -2.100000 -999.000000 2.300000 20.000000 56.000000 -999.000000 
0.003000 0.300000 0.008000 0.026000 22.000000 -999.000000 -2.200000 -999.000000 2.500000 20.000000 58.000000 7.000000 
0.003000 0.300000 0.011000 0.024000 28.000000 -999.000000 -2.100000 -999.000000 1.300000 110.000000 52.000000 7.000000 
0.003000 0.300000 0.014000 0.024000 23.000000 -999.000000 -2.100000 -999.000000 2.100000 140.000000 54.000000 7.000000 
0.004000 0.300000 0.013000 0.027000 26.000000 -999.000000 -1.900000 -999.000000 1.600000 140.000000 57.000000 8.000000 
0.004000 0.400000 0.015000 0.025000 27.000000 -999.000000 -1.700000 -999.000000 2.900000 180.000000 57.000000 8.000000 
0.004000 0.400000 0.019000 0.024000 33.000000 -999.000000 -1.700000 -999.000000 2.000000 200.000000 62.000000 6.000000 
0.004000 0.400000 0.021000 0.022000 35.000000 -999.000000 -0.900000 -999.000000 2.000000 160.000000 58.000000 5.000000 
0.004000 0.400000 0.032000 0.012000 32.000000 -999.000000 -0.100000 -999.000000 0.300000 0.000000 58.000000 7.000000 
0.004000 0.400000 0.033000 0.013000 28.000000 -999.000000 0.800000 -999.000000 1.500000 340.000000 66.000000 8.000000 
0.004000 0.400000 0.035000 0.013000 23.000000 -999.000000 1.500000 -999.000000 2.300000 250.000000 60.000000 8.000000 
0.004000 0.300000 0.035000 0.013000 36.000000 -999.000000 1.800000 -999.000000 2.600000 250.000000 69.000000 9.000000 
0.004000 0.300000 0.034000 0.013000 29.000000 -999.000000 1.800000 -999.000000 1.300000 230.000000 72.000000 9.000000 
0.004000 0.300000 0.033000 0.014000 39.000000 -999.000000 2.300000 -999.000000 1.600000 290.000000 72.000000 10.000000 
0.004000 0.300000 0.031000 0.015000 29.000000 -999.000000 1.900000 -999.000000 2.500000 360.000000 71.000000 10.000000 
0.003000 0.300000 0.028000 0.019000 33.000000 -999.000000 1.500000 -999.000000 3.800000 340.000000 66.000000 9.000000 
0.004000 0.400000 0.021000 0.025000 35.000000 -999.000000 1.100000 -999.000000 5.000000 340.000000 70.000000 9.000000 
0.004000 0.400000 0.019000 0.025000 43.000000 -999.000000 0.600000 -999.000000 3.800000 340.000000 71.000000 -999.000000 
0.004000 0.400000 0.022000 0.023000 43.000000 -999.000000 0.200000 -999.000000 4.000000 360.000000 72.000000 -999.000000 
0.004000 0.400000 0.020000 0.022000 41.000000 -999.000000 -0.400000 -999.000000 4.400000 360.000000 75.000000 0.000000 
0.004000 0.400000 0.023000 0.017000 43.000000 -999.000000 -0.900000 -999.000000 4.300000 360.000000 73.000000 -999.000000 
0.004000 0.400000 0.024000 0.014000 47.000000 -999.000000 -1.500000 -999.000000 4.100000 20.000000 73.000000 -999.000000 
0.004000 0.400000 0.025000 0.013000 43.000000 -999.000000 -1.900000 -999.000000 6.000000 360.000000 69.000000 0.000000 
0.004000 0.400000 0.023000 0.014000 49.000000 -999.000000 -2.400000 -999.000000 4.100000 360.000000 68.000000 -999.000000 
0.004000 0.400000 0.022000 0.014000 48.000000 -999.000000 -2.700000 -999.000000 3.900000 360.000000 70.000000 -999.000000 
0.004000 0.400000 0.021000 0.014000 48.000000 -999.000000 -2.500000 -999.000000 4.600000 340.000000 69.000000 0.000000 
0.004000 0.400000 0.021000 0.014000 43.000000 -999.000000 -2.700000 -999.000000 4.200000 340.000000 69.000000 0.000000 
0.004000 0.400000 0.020000 0.016000 43.000000 -999.000000 -2.800000 -999.000000 4.100000 340.000000 64.000000 0.000000 
0.004000 0.400000 0.017000 0.020000 41.000000 -999.000000 -3.100000 -999.000000 3.400000 360.000000 69.000000 0.000000 
0.004000 0.500000 0.014000 0.025000 42.000000 -999.000000 -3.300000 -999.000000 3.400000 360.000000 61.000000 0.000000 
0.004000 0.500000 0.012000 0.027000 45.000000 -999.000000 -3.400000 -999.000000 2.800000 360.000000 62.000000 0.000000 
0.004000 0.400000 0.026000 0.016000 42.000000 -999.000000 -3.300000 -999.000000 2.900000 20.000000 64.000000 0.000000 
0.004000 0.500000 0.028000 0.013000 44.000000 -999.000000 -2.600000 -999.000000 2.900000 360.000000 60.000000 0.000000 
0.003000 0.400000 0.030000 0.014000 44.000000 -999.000000 -1.900000 -999.000000 4.200000 20.000000 46.000000 0.000000 
0.003000 0.400000 0.030000 0.014000 37.000000 -999.000000 -1.600000 -999.000000 3.300000 340.000000 50.000000 0.000000 
0.003000 0.300000 0.032000 0.013000 32.000000 -999.000000 -0.800000 -999.000000 3.600000 360.000000 45.000000 0.000000 
0.003000 0.300000 0.031000 0.014000 26.000000 -999.000000 0.000000 -999.000000 2.800000 340.000000 50.000000 0.000000 
0.003000 0.300000 0.030000 0.014000 34.000000 -999.000000 0.900000 -999.000000 2.100000 320.000000 49.000000 1.000000 
0.003000 0.200000 0.027000 0.017000 27.000000 -999.000000 -0.200000 -999.000000 4.200000 340.000000 48.000000 1.000000 
0.003000 0.300000 0.021000 0.024000 24.000000 -999.000000 -0.900000 -999.000000 4.000000 320.000000 52.000000 2.000000 
0.003000 0.300000 0.015000 0.031000 24.000000 -999.000000 -1.200000 -999.000000 3.800000 320.000000 57.000000 2.000000 
0.003000 0.300000 0.014000 0.031000 27.000000 -999.000000 -1.300000 -999.000000 2.500000 360.000000 61.000000 -999.000000 
0.003000 0.300000 0.014000 0.029000 29.000000 -999.000000 -1.500000 -999.000000 4.300000 340.000000 64.000000 -999.000000 
0.003000 0.300000 0.015000 0.026000 30.000000 -999.000000 -2.000000 -999.000000 5.300000 340.000000 66.000000 0.000000 
0.003000 0.400000 0.014000 0.025000 28.000000 -999.000000 -3.000000 -999.000000 3.800000 20.000000 70.000000 -999.000000 
0.003000 0.400000 0.015000 0.023000 31.000000 -999.000000 -3.500000 -999.000000 3.400000 20.000000 71.000000 -999.000000 
0.003000 0.400000 0.014000 0.023000 34.000000 -999.000000 -3.700000 -999.000000 2.300000 20.000000 69.000000 1.000000 
0.003000 0.400000 0.013000 0.021000 34.000000 -999.000000 -4.200000 -999.000000 1.900000 20.000000 70.000000 -999.000000 
0.004000 0.400000 0.017000 0.017000 34.000000 -999.000000 -4.300000 -999.000000 1.800000 20.000000 71.000000 -999.000000 
0.003000 0.300000 0.025000 0.011000 31.000000 -999.000000 -4.700000 -999.000000 1.600000 50.000000 74.000000 0.000000 
0.003000 0.200000 0.028000 0.009000 25.000000 -999.000000 -5.000000 -999.000000 1.900000 50.000000 76.000000 0.000000 
0.003000 0.200000 0.028000 0.008000 19.000000 -999.000000 -5.000000 -999.000000 2.500000 50.000000 76.000000 0.000000 
0.003000 0.300000 0.021000 0.015000 19.000000 -999.000000 -5.000000 -999.000000 1.200000 20.000000 76.000000 0.000000 
0.003000 0.300000 0.015000 0.023000 18.000000 -999.000000 -5.000000 -999.000000 1.500000 50.000000 76.000000 0.000000 
0.003000 0.300000 0.017000 0.022000 22.000000 -999.000000 -4.800000 -999.000000 1.300000 20.000000 73.000000 0.000000 
0.004000 0.300000 0.023000 0.016000 25.000000 -999.000000 -4.000000 -999.000000 1.600000 20.000000 72.000000 0.000000 
0.003000 0.300000 0.024000 0.016000 22.000000 -999.000000 -2.800000 -999.000000 2.700000 340.000000 67.000000 0.000000 
0.003000 0.300000 0.028000 0.013000 25.000000 -999.000000 -1.900000 -999.000000 3.000000 360.000000 56.000000 0.000000 
0.003000 0.300000 0.030000 0.011000 20.000000 -999.000000 -1.000000 -999.000000 3.400000 360.000000 43.000000 0.000000 
0.003000 0.300000 0.031000 0.012000 24.000000 -999.000000 -0.100000 -999.000000 2.900000 340.000000 40.000000 0.000000 
0.003000 0.300000 0.032000 0.011000 21.000000 -999.000000 0.800000 -999.000000 2.800000 20.000000 40.000000 0.000000 
0.003000 0.300000 0.033000 0.010000 19.000000 -999.000000 1.400000 -999.000000 2.300000 320.000000 43.000000 0.000000 
0.003000 0.300000 0.031000 0.012000 19.000000 -999.000000 0.800000 -999.000000 4.300000 340.000000 47.000000 0.000000 
0.003000 0.300000 0.019000 0.025000 20.000000 -999.000000 0.500000 -999.000000 3.400000 340.000000 52.000000 0.000000 
0.003000 0.300000 0.022000 0.022000 27.000000 -999.000000 -0.300000 -999.000000 2.700000 320.000000 60.000000 0.000000 
0.003000 0.400000 0.016000 0.029000 19.000000 -999.000000 -1.000000 -999.000000 0.800000 290.000000 65.000000 -999.000000 
0.003000 0.400000 0.016000 0.027000 22.000000 -999.000000 -0.300000 -999.000000 2.000000 340.000000 70.000000 -999.000000 
0.003000 0.400000 0.020000 0.024000 25.000000 -999.000000 -0.100000 -999.000000 2.100000 340.000000 72.000000 3.000000 
0.003000 0.300000 0.021000 0.020000 26.000000 -999.000000 -0.400000 -999.000000 3.300000 360.000000 72.000000 -999.000000 
0.004000 0.400000 0.022000 0.019000 24.000000 -999.000000 -1.100000 -999.000000 4.100000 340.000000 72.000000 -999.000000 
0.004000 0.300000 0.027000 0.014000 25.000000 -999.000000 -1.600000 -999.000000 3.500000 340.000000 73.000000 1.000000 
0.004000 0.300000 0.029000 0.013000 24.000000 -999.000000 -2.100000 -999.000000 2.300000 360.000000 73.000000 -999.000000 
0.004000 0.300000 0.032000 0.009000 24.000000 -999.000000 -2.800000 -999.000000 2.900000 20.000000 74.000000 -999.000000 
0.004000 0.300000 0.031000 0.009000 21.000000 -999.000000 -3.200000 -999.000000 2.000000 20.000000 75.000000 2.000000 
0.004000 0.300000 0.030000 0.011000 21.000000 -999.000000 -3.400000 -999.000000 2.300000 50.000000 72.000000 1.000000 
0.004000 0.300000 0.019000 0.021000 19.000000 -999.000000 -3.700000 -999.000000 2.100000 20.000000 73.000000 5.000000 
0.004000 0.500000 0.008000 0.034000 21.000000 -999.000000 -3.400000 -999.000000 1.500000 20.000000 73.000000 3.000000 
0.005000 0.500000 0.004000 0.041000 21.000000 -999.000000 -3.800000 -999.000000 2.200000 50.000000 71.000000 0.000000 
0.006000 0.700000 0.004000 0.046000 43.000000 -999.000000 -4.000000 -999.000000 1.500000 20.000000 70.000000 0.000000 
0.005000 0.500000 0.013000 0.032000 45.000000 -999.000000 -3.200000 -999.000000 1.100000 20.000000 65.000000 0.000000 
0.004000 0.400000 0.023000 0.021000 25.000000 -999.000000 -1.900000 -999.000000 1.400000 360.000000 62.000000 0.000000 
0.003000 0.300000 0.033000 0.013000 22.000000 -999.000000 -1.000000 -999.000000 1.900000 360.000000 60.000000 0.000000 
0.003000 0.300000 0.036000 0.010000 19.000000 -999.000000 1.200000 -999.000000 1.600000 250.000000 57.000000 0.000000 
0.003000 0.300000 0.036000 0.011000 14.000000 -999.000000 1.900000 -999.000000 3.400000 250.000000 62.000000 8.000000 
0.003000 0.300000 0.036000 0.011000 15.000000 -999.000000 2.300000 -999.000000 3.400000 270.000000 63.000000 4.000000 
0.003000 0.300000 0.035000 0.012000 16.000000 -999.000000 2.000000 -999.000000 2.700000 250.000000 67.000000 4.000000 
0.003000 0.300000 0.033000 0.014000 20.000000 -999.000000 1.700000 -999.000000 3.500000 320.000000 67.000000 5.000000 
0.003000 0.300000 0.021000 0.026000 22.000000 -999.000000 0.500000 -999.000000 3.600000 340.000000 74.000000 9.000000 
0.003000 0.400000 0.009000 0.041000 20.000000 -999.000000 0.200000 -999.000000 1.900000 360.000000 76.000000 9.000000 
0.005000 0.600000 0.003000 0.051000 31.000000 -999.000000 -0.100000 -999.000000 1.400000 290.000000 79.000000 -999.000000 
0.005000 0.700000 0.003000 0.051000 39.000000 -999.000000 -0.500000 -999.000000 1.700000 270.000000 81.000000 -999.000000 
0.003000 0.500000 0.006000 0.042000 43.000000 -999.000000 -0.200000 -999.000000 1.600000 200.000000 81.000000 9.000000 
0.003000 0.500000 0.007000 0.040000 35.000000 -999.000000 0.700000 -999.000000 3.500000 250.000000 76.000000 -999.000000 
0.003000 0.400000 0.007000 0.033000 34.000000 -999.000000 1.800000 -999.000000 4.800000 270.000000 68.000000 -999.000000 
0.002000 0.300000 0.020000 0.018000 29.000000 -999.000000 1.800000 -999.000000 4.000000 270.000000 70.000000 6.000000 
